time,cumulativeEmpty,cumulativeBatchingIdleReward,batchingIdleTime,batchingIdleFraction
137.5,12.35,77.4,38.7,0.2814545454545454545454545454545455
137.6,12.35,77.4,38.7,0.28125
137.7,12.35,77.4,38.7,0.2810457516339869281045751633986928
137.8,12.35,77.4,38.7,0.2808417997097242380261248185776488
137.9,12.35,77.4,38.7,0.2806381435823060188542422044960116
138.0,12.35,77.4,38.7,0.2804347826086956521739130434782609
138.1,12.35,77.4,38.7,0.2802317161477190441708906589427951
138.2,12.35,77.4,38.7,0.2800289435600578871201157742402315
138.3,12.35,77.4,38.7,0.2798264642082429501084598698481562
138.4,12.35,77.4,38.7,0.2796242774566473988439306358381503
138.5,12.35,77.4,38.7,0.2794223826714801444043321299638989
138.6,12.35,77.4,38.7,0.2792207792207792207792207792207792
138.7,12.35,77.4,38.7,0.2790194664744051910598413842826244
138.8,12.35,77.4,38.7,0.2788184438040345821325648414985591
138.9,12.35,77.4,38.7,0.2786177105831533477321814254859611
139.0,12.35,77.4,38.7,0.2784172661870503597122302158273381
139.1,12.35,77.4,38.7,0.2782171099928109273903666427030913
139.2,12.35,77.4,38.7,0.2780172413793103448275862068965517
139.3,12.35,77.4,38.7,0.2778176597272074659009332376166547
139.4,12.35,77.4,38.7,0.2776183644189383070301291248206600
139.5,12.35,77.4,38.7,0.2774193548387096774193548387096774
139.6,12.35,77.4,38.7,0.2772206303724928366762177650429799
139.7,12.35,77.4,38.7,0.2770221904080171796707229778095920
139.8,12.35,77.4,38.7,0.2768240343347639484978540772532189
139.9,12.35,77.4,38.7,0.2766261615439599714081486776268763
140.0,12.35,77.4,38.7,0.2764285714285714285714285714285714
140.1,12.35,77.4,38.7,0.2762312633832976445396145610278373
140.2,12.35,77.4,38.7,0.2760342368045649072753209700427960
140.3,12.35,77.4,38.7,0.2758374910905203136136849607982894
140.4,12.35,77.4,38.7,0.2756410256410256410256410256410256
140.5,12.35,77.4,38.7,0.2754448398576512455516014234875445
140.6,12.35,77.4,38.7,0.2752489331436699857752489331436700
140.7,12.35,77.4,38.7,0.2750533049040511727078891257995736
140.8,12.35,77.4,38.7,0.2748579545454545454545454545454545
140.9,12.35,77.4,38.7,0.2746628814762242725337118523775727
141.0,12.35,77.4,38.7,0.2744680851063829787234042553191489
141.1,12.35,77.4,38.7,0.2742735648476257973068745570517364
141.2,12.35,77.4,38.7,0.2740793201133144475920679886685552
141.3,12.35,77.4,38.7,0.2738853503184713375796178343949045
141.4,12.35,77.4,38.7,0.2736916548797736916548797736916549
141.5,12.35,77.4,38.7,0.2734982332155477031802120141342756
141.6,12.35,77.4,38.7,0.2733050847457627118644067796610169
141.7,12.35,77.4,38.7,0.2731122088920254057868736767819337
141.8,12.35,77.4,38.7,0.2729196050775740479548660084626234
141.9,12.35,77.4,38.7,0.2727272727272727272727272727272727
142.0,12.35,77.4,38.7,0.2725352112676056338028169014084507
142.1,12.35,77.4,38.7,0.2723434201266713581984517945109078
142.2,12.35,77.4,38.7,0.2721518987341772151898734177215190
142.3,12.35,77.4,38.7,0.2719606465214335910049191848208011
142.4,12.35,77.4,38.7,0.2717696629213483146067415730337079
142.5,12.35,77.4,38.7,0.2715789473684210526315789473684211
142.6,12.35,77.4,38.7,0.2713884992987377279102384291725105
142.7,12.35,77.4,38.7,0.2711983181499649614576033637000701
142.8,12.35,77.4,38.7,0.2710084033613445378151260504201681
142.9,12.35,77.4,38.7,0.2708187543736878936319104268719384
143.0,12.35,77.4,38.7,0.2706293706293706293706293706293706
143.1,12.35,77.4,38.7,0.2704402515723270440251572327044025
143.2,12.35,77.4,38.7,0.2702513966480446927374301675977654
143.3,12.35,77.4,38.7,0.2700628053035589672016748080949058
143.4,12.35,77.4,38.7,0.2698744769874476987447698744769874
143.5,12.35,77.4,38.7,0.2696864111498257839721254355400697
143.6,12.35,77.4,38.7,0.2694986072423398328690807799442897
143.7,12.35,77.4,38.7,0.2693110647181628392484342379958246
143.8,12.35,77.4,38.7,0.2691237830319888734353268428372740
143.9,12.35,77.4,38.7,0.2689367616400277970813064628214038
144.0,12.35,77.4,38.7,0.26875
144.1,12.35,77.4,38.7,0.2685634975711311589174184594031922
144.2,12.35,77.4,38.7,0.2683772538141470180305131761442441
144.3,12.35,77.4,38.7,0.2681912681912681912681912681912682
144.4,12.35,77.4,38.7,0.2680055401662049861495844875346260
144.5,12.35,77.4,38.7,0.2678200692041522491349480968858131
144.6,12.35,77.4,38.7,0.2676348547717842323651452282157676
144.7,12.35,77.4,38.7,0.2674498963372494816862474084312370
144.8,12.35,77.4,38.7,0.2672651933701657458563535911602210
144.9,12.35,77.4,38.7,0.2670807453416149068322981366459627
145.0,12.35,77.4,38.7,0.2668965517241379310344827586206897
145.1,12.35,77.4,38.7,0.2667126119917298414886285320468642
145.2,12.35,77.4,38.7,0.2665289256198347107438016528925620
145.3,12.35,77.4,38.7,0.2663454920853406744666207845836201
145.4,12.35,77.4,38.7,0.2661623108665749656121045392022008
145.5,12.35,77.4,38.7,0.2659793814432989690721649484536082
145.6,12.35,77.4,38.7,0.2657967032967032967032967032967033
145.7,12.35,77.4,38.7,0.2656142759094028826355525051475635
145.8,12.35,77.4,38.7,0.2654320987654320987654320987654321
145.9,12.35,77.4,38.7,0.2652501713502398903358464701850583
146.0,12.35,77.4,38.7,0.2650684931506849315068493150684932
146.1,12.35,77.4,38.7,0.2648870636550308008213552361396304
146.2,12.35,77.4,38.7,0.2647058823529411764705882352941176
146.3,12.35,77.4,38.7,0.2645249487354750512645249487354751
146.4,12.35,77.4,38.7,0.2643442622950819672131147540983607
146.5,12.35,77.4,38.7,0.2641638225255972696245733788395904
146.6,12.35,77.4,38.7,0.2639836289222373806275579809004093
146.7,12.35,77.4,38.7,0.2638036809815950920245398773006135
146.8,12.40,77.4,38.7,0.2636239782016348773841961852861035
146.9,12.50,77.4,38.7,0.2634445200816882232811436351259360
147.0,12.60,77.4,38.7,0.2632653061224489795918367346938776
147.1,12.70,77.4,38.7,0.2630863358259687287559483344663494
147.2,12.80,77.4,38.7,0.2629076086956521739130434782608696
147.3,12.90,77.4,38.7,0.2627291242362525458248472505091650
147.4,13.00,77.4,38.7,0.2625508819538670284938941655359566
147.5,13.10,77.4,38.7,0.2623728813559322033898305084745763
147.6,13.15,77.4,38.7,0.2621951219512195121951219512195122
147.7,13.15,77.4,38.7,0.2620176032498307379823967501692620
147.8,13.15,77.4,38.7,0.2618403247631935047361299052774019
147.9,13.15,77.4,38.7,0.2616632860040567951318458417849899
148.0,13.15,77.4,38.7,0.2614864864864864864864864864864865
148.1,13.15,77.4,38.7,0.2613099257258609047940580688723835
148.2,13.15,77.4,38.7,0.2611336032388663967611336032388664
148.3,13.15,77.4,38.7,0.2609575185434929197572488199595415
148.4,13.15,77.4,38.7,0.2607816711590296495956873315363881
148.5,13.15,77.4,38.7,0.2606060606060606060606060606060606
148.6,13.15,77.4,38.7,0.2604306864064602960969044414535666
148.7,13.15,77.4,38.7,0.2602555480833893745796906523201076
148.8,13.15,77.4,38.7,0.2600806451612903225806451612903226
148.9,13.15,77.4,38.7,0.2599059771658831430490261920752183
149.0,13.15,77.4,38.7,0.2597315436241610738255033557046980
149.1,13.15,77.4,38.7,0.2595573440643863179074446680080483
149.2,13.15,77.4,38.7,0.2593833780160857908847184986595174
149.3,13.15,77.4,38.7,0.2592096450100468854655056932350971
149.4,13.15,77.4,38.7,0.2590361445783132530120481927710843
149.5,13.15,77.4,38.7,0.2588628762541806020066889632107023
149.6,13.15,77.4,38.7,0.2586898395721925133689839572192513
149.7,13.15,77.4,38.7,0.2585170340681362725450901803607214
149.8,13.15,77.4,38.7,0.2583444592790387182910547396528705
149.9,13.15,77.4,38.7,0.2581721147431621080720480320213476
150.0,13.15,77.4,38.7,0.258
150.1,13.15,77.4,38.7,0.2578281145902731512325116588940706
150.2,13.15,77.4,38.7,0.2576564580559254327563249001331558
150.3,13.15,77.4,38.7,0.2574850299401197604790419161676647
150.4,13.15,77.4,38.7,0.2573138297872340425531914893617021
150.5,13.15,77.4,38.7,0.2571428571428571428571428571428571
150.6,13.15,77.4,38.7,0.2569721115537848605577689243027888
150.7,13.15,77.4,38.7,0.2568015925680159256801592568015926
150.8,13.15,77.4,38.7,0.2566312997347480106100795755968170
150.9,13.15,77.4,38.7,0.2564612326043737574552683896620278
151.0,13.15,77.4,38.7,0.2562913907284768211920529801324503
151.1,13.15,77.4,38.7,0.2561217736598279285241561879549967
151.2,13.15,77.4,38.7,0.2559523809523809523809523809523810
151.3,13.15,77.4,38.7,0.2557832121612690019828155981493721
151.4,13.15,77.4,38.7,0.2556142668428005284015852047556143
151.5,13.15,77.4,38.7,0.2554455445544554455445544554455446
151.6,13.15,77.4,38.7,0.2552770448548812664907651715039578
151.7,13.15,77.4,38.7,0.2551087673038892551087673038892551
151.8,13.15,77.4,38.7,0.2549407114624505928853754940711462
151.9,13.15,77.4,38.7,0.2547728768926925608953258722843976
152.0,13.15,77.4,38.7,0.2546052631578947368421052631578947
152.1,13.15,77.4,38.7,0.2544378698224852071005917159763314
152.2,13.15,77.4,38.7,0.2542706964520367936925098554533509
152.3,13.15,77.4,38.7,0.2541037426132632961260669730794485
152.4,13.15,77.4,38.7,0.2539370078740157480314960629921260
152.5,13.15,77.4,38.7,0.2537704918032786885245901639344262
152.6,13.15,77.4,38.7,0.2536041939711664482306684141546527
152.7,13.15,77.4,38.7,0.2534381139489194499017681728880157
152.8,13.15,77.4,38.7,0.2532722513089005235602094240837696
152.9,13.15,77.4,38.7,0.2531066056245912361020274689339438
153.0,13.15,77.4,38.7,0.2529411764705882352941176470588235
153.1,13.15,77.4,38.7,0.2527759634225996080992815153494448
153.2,13.15,77.4,38.7,0.2526109660574412532637075718015666
153.3,13.15,77.4,38.7,0.2524461839530332681017612524461840
153.4,13.15,77.4,38.7,0.2522816166883963494132985658409387
153.5,13.15,77.4,38.7,0.2521172638436482084690553745928339
153.6,13.15,77.4,38.7,0.251953125
153.7,13.15,77.4,38.7,0.2517891997397527651268705270006506
153.8,13.15,77.4,38.7,0.2516254876462938881664499349804941
153.9,13.15,77.4,38.7,0.2514619883040935672514619883040936
154.0,13.15,77.4,38.7,0.2512987012987012987012987012987013
154.1,13.15,77.4,38.7,0.2511356262167423750811161583387411
154.2,13.15,77.4,38.7,0.2509727626459143968871595330739300
154.3,13.15,77.4,38.7,0.2508101101749837977965003240440700
154.4,13.15,77.4,38.7,0.2506476683937823834196891191709845
154.5,13.15,77.4,38.7,0.2504854368932038834951456310679612
154.6,13.15,77.4,38.7,0.2503234152652005174644243208279431
154.7,13.15,77.4,38.7,0.2501616031027795733678086619263090
154.8,13.15,77.4,38.7,0.25
154.9,13.15,77.4,38.7,0.2498386055519690122659780503550678
155.0,13.15,77.4,38.7,0.2496774193548387096774193548387097
155.1,13.15,77.4,38.7,0.2495164410058027079303675048355899
155.2,13.15,77.4,38.7,0.2493556701030927835051546391752577
155.3,13.15,77.4,38.7,0.2491951062459755312298776561493883
155.4,13.15,77.4,38.7,0.2490347490347490347490347490347490
155.5,13.15,77.4,38.7,0.2488745980707395498392282958199357
155.6,13.15,77.4,38.7,0.2487146529562982005141388174807198
155.7,13.15,77.4,38.7,0.2485549132947976878612716763005780
155.8,13.15,77.4,38.7,0.2483953786906290115532734274711168
155.9,13.15,77.4,38.7,0.2482360487491982039769082745349583
156.0,13.15,77.4,38.7,0.2480769230769230769230769230769231
156.1,13.15,77.4,38.7,0.2479180012812299807815502882767457
156.2,13.15,77.4,38.7,0.2477592829705505761843790012804097
156.3,13.15,77.4,38.7,0.2476007677543186180422264875239923
156.4,13.15,77.4,38.7,0.2474424552429667519181585677749361
156.5,13.15,77.4,38.7,0.2472843450479233226837060702875399
156.6,13.15,77.4,38.7,0.2471264367816091954022988505747126
156.7,13.15,77.4,38.7,0.2469687300574345883854499042756860
156.8,13.15,77.4,38.7,0.2468112244897959183673469387755102
156.9,13.15,77.4,38.7,0.2466539196940726577437858508604207
157.0,13.15,77.4,38.7,0.2464968152866242038216560509554140
157.1,13.15,77.4,38.7,0.2463399108847867600254614894971356
157.2,13.15,77.4,38.7,0.2461832061068702290076335877862595
157.3,13.15,77.4,38.7,0.2460267005721551176096630642085188
157.4,13.15,77.4,38.7,0.2458703939008894536213468869123253
157.5,13.15,77.4,38.7,0.2457142857142857142857142857142857
157.6,13.15,77.4,38.7,0.2455583756345177664974619289340102
157.7,13.15,77.4,38.7,0.2454026632847178186429930247305010
157.8,13.15,77.4,38.7,0.2452471482889733840304182509505703
157.9,13.15,77.4,38.7,0.2450918302723242558581380620645978
158.0,13.15,77.4,38.7,0.2449367088607594936708860759493671
158.1,13.15,77.4,38.7,0.2447817836812144212523719165085389
158.2,13.15,77.4,38.7,0.2446270543615676359039190897597977
158.3,13.15,77.4,38.7,0.2444725205306380290587492103600758
158.4,13.15,77.4,38.7,0.2443181818181818181818181818181818
158.5,13.15,77.4,38.7,0.2441640378548895899053627760252366
158.6,13.15,77.4,38.7,0.2440100882723833543505674653215637
158.7,13.15,77.4,38.7,0.2438563327032136105860113421550095
158.8,13.15,77.4,38.7,0.2437027707808564231738035264483627
158.9,13.15,77.4,38.7,0.2435494021397105097545626179987413
159.0,13.15,77.4,38.7,0.2433962264150943396226415094339623
159.1,13.15,77.4,38.7,0.2432432432432432432432432432432432
159.2,13.15,77.4,38.7,0.2430904522613065326633165829145729
159.3,13.15,77.4,38.7,0.2429378531073446327683615819209040
159.4,13.15,77.4,38.7,0.2427854454203262233375156838143036
159.5,13.15,77.4,38.7,0.2426332288401253918495297805642633
159.6,13.15,77.4,38.7,0.2424812030075187969924812030075188
159.7,13.15,77.4,38.7,0.2423293675641828428303068252974327
159.8,13.15,77.4,38.7,0.2421777221526908635794743429286608
159.9,13.15,77.4,38.7,0.2420262664165103189493433395872420
160.0,13.15,77.4,38.7,0.241875
160.1,13.15,77.4,38.7,0.2417239225484072454715802623360400
160.2,13.15,77.4,38.7,0.2415730337078651685393258426966292
160.3,13.15,77.4,38.7,0.2414223331253898939488459139114161
160.4,13.15,77.4,38.7,0.2412718204488778054862842892768080
160.5,13.15,77.4,38.7,0.2411214953271028037383177570093458
160.6,13.15,77.4,38.7,0.2409713574097135740971357409713574
160.7,13.15,77.4,38.7,0.2408214063472308649657747355320473
160.8,13.15,77.4,38.7,0.2406716417910447761194029850746269
160.9,13.15,77.4,38.7,0.2405220633934120571783716594157862
161.0,13.15,77.4,38.7,0.2403726708074534161490683229813665
161.1,13.15,77.4,38.7,0.2402234636871508379888268156424581
161.2,13.15,77.4,38.7,0.2400744416873449131513647642679901
161.3,13.15,77.4,38.7,0.2399256044637321760694358338499690
161.4,13.15,77.4,38.7,0.2397769516728624535315985130111524
161.5,13.15,77.4,38.7,0.2396284829721362229102167182662539
161.6,13.15,77.4,38.7,0.2394801980198019801980198019801980
161.7,13.15,77.4,38.7,0.2393320964749536178107606679035250
161.8,13.15,77.4,38.7,0.2391841779975278121137206427688504
161.9,13.15,77.4,38.7,0.2390364422483014206300185299567634
162.0,13.15,77.4,38.7,0.2388888888888888888888888888888889
162.1,13.15,77.4,38.7,0.2387415175817396668723010487353486
162.2,13.15,77.4,38.7,0.2385943279901356350184956843403206
162.3,13.15,77.4,38.7,0.2384473197781885397412199630314233
162.4,13.15,77.4,38.7,0.2383004926108374384236453201970443
162.5,13.15,77.4,38.7,0.2381538461538461538461538461538462
162.6,13.15,77.4,38.7,0.2380073800738007380073800738007380
162.7,13.15,77.4,38.7,0.2378610940381069452980946527350953
162.8,13.15,77.4,38.7,0.2377149877149877149877149877149877
162.9,13.15,77.4,38.7,0.2375690607734806629834254143646409
163.0,13.15,77.4,38.7,0.2374233128834355828220858895705521
163.1,13.15,77.4,38.7,0.2372777437155119558553034947884733
163.2,13.15,77.4,38.7,0.2371323529411764705882352941176471
163.3,13.15,77.4,38.7,0.2369871402327005511328842620943050
163.4,13.15,77.4,38.7,0.2368421052631578947368421052631579
163.5,13.15,77.4,38.7,0.2366972477064220183486238532110092
163.6,13.15,77.4,38.7,0.2365525672371638141809290953545232
163.7,13.15,77.5,38.75,0.2367135003054367745876603543066585
163.8,13.15,77.7,38.85,0.2371794871794871794871794871794872
163.9,13.15,77.9,38.95,0.2376449054301403294691885295912142
164.0,13.15,78.1,39.05,0.2381097560975609756097560975609756
164.1,13.15,78.3,39.15,0.2385740402193784277879341864716636
164.2,13.15,78.5,39.25,0.2390377588306942752740560292326431
164.3,13.15,78.7,39.35,0.2395009129640900791235544735240414
164.4,13.15,78.9,39.45,0.2399635036496350364963503649635036
164.5,13.15,79.1,39.55,0.2404255319148936170212765957446809
164.6,13.15,79.3,39.65,0.2408869987849331713244228432563791
164.7,13.15,79.5,39.75,0.2413479052823315118397085610200364
164.8,13.15,79.7,39.85,0.2418082524271844660194174757281553
164.9,13.15,79.9,39.95,0.2422680412371134020618556701030928
165.0,13.15,80.1,40.05,0.2427272727272727272727272727272727
165.1,13.15,80.3,40.15,0.2431859479103573591762568140520896
165.2,13.15,80.5,40.25,0.2436440677966101694915254237288136
165.3,13.15,80.7,40.35,0.2441016333938294010889292196007260
165.4,13.15,80.9,40.45,0.2445586457073760580411124546553809
165.5,13.15,81.1,40.55,0.2450151057401812688821752265861027
165.6,13.15,81.3,40.65,0.2454710144927536231884057971014493
165.7,13.15,81.5,40.75,0.2459263729631864815932407966203983
165.8,13.15,81.7,40.85,0.2463811821471652593486127864897467
165.9,13.15,81.9,40.95,0.2468354430379746835443037974683544
166.0,13.15,82.1,41.05,0.2472891566265060240963855421686747
166.1,13.15,82.3,41.15,0.2477423239012642986152919927754365
166.2,13.15,82.5,41.25,0.2481949458483754512635379061371841
166.3,13.15,82.7,41.35,0.2486470234515935057125676488274203
166.4,13.15,82.9,41.45,0.2490985576923076923076923076923077
166.5,13.15,83.1,41.55,0.2495495495495495495495495495495495
166.6,13.15,83.3,41.65,0.25
166.7,13.15,83.5,41.75,0.2504499100179964007198560287942412
166.8,13.15,83.7,41.85,0.2508992805755395683453237410071942
166.9,13.15,83.9,41.95,0.2513481126423007789095266626722588
167.0,13.15,84.1,42.05,0.2517964071856287425149700598802395
167.1,13.15,84.3,42.15,0.2522441651705565529622980251346499
167.2,13.15,84.5,42.25,0.2526913875598086124401913875598086
167.3,13.15,84.7,42.35,0.2531380753138075313807531380753138
167.4,13.15,84.9,42.45,0.2535842293906810035842293906810036
167.5,13.15,85.1,42.55,0.2540298507462686567164179104477612
167.6,13.15,85.3,42.65,0.2544749403341288782816229116945107
167.7,13.15,85.5,42.75,0.2549194991055456171735241502683363
167.8,13.15,85.7,42.85,0.2553635280095351609058402860548272
167.9,13.15,85.9,42.95,0.2558070279928528886241810601548541
168.0,13.15,86.1,43.05,0.25625
168.1,13.15,86.3,43.15,0.2566924449732302201070791195716835
168.2,13.15,86.5,43.25,0.2571343638525564803804994054696790
168.3,13.15,86.7,43.35,0.2575757575757575757575757575757576
168.4,13.15,86.9,43.45,0.2580166270783847980997624703087886
168.5,13.15,87.1,43.55,0.2584569732937685459940652818991098
168.6,13.15,87.3,43.65,0.2588967971530249110320284697508897
168.7,13.15,87.5,43.75,0.2593360995850622406639004149377593
168.8,13.15,87.7,43.85,0.2597748815165876777251184834123223
168.9,13.15,87.9,43.95,0.2602131438721136767317939609236234
169.0,13.15,88.1,44.05,0.2606508875739644970414201183431953
169.1,13.15,88.3,44.15,0.2610881135422826729745712596096984
169.2,13.15,88.5,44.25,0.2615248226950354609929078014184397
169.3,13.15,88.7,44.35,0.2619610159480212640283520378027171
169.4,13.15,88.9,44.45,0.2623966942148760330578512396694215
169.5,13.15,89.1,44.55,0.2628318584070796460176991150442478
169.6,13.15,89.3,44.65,0.2632665094339622641509433962264151
169.7,13.15,89.5,44.75,0.2637006482027106658809664113140837
169.8,13.15,89.7,44.85,0.2641342756183745583038869257950530
169.9,13.15,89.9,44.95,0.2645673925838728663919952913478517
170.0,13.15,90.1,45.05,0.265
170.1,13.15,90.3,45.15,0.2654320987654320987654320987654321
170.2,13.15,90.5,45.25,0.2658636897767332549941245593419506
170.3,13.15,90.7,45.35,0.2662947739283617146212566059894304
170.4,13.15,90.9,45.45,0.2667253521126760563380281690140845
170.5,13.15,91.1,45.55,0.2671554252199413489736070381231672
170.6,13.15,91.3,45.65,0.2675849941383352872215709261430246
170.7,13.15,91.5,45.75,0.2680140597539543057996485061511424
170.8,13.15,91.7,45.85,0.2684426229508196721311475409836066
170.9,13.15,91.9,45.95,0.2688706846108835576360444704505559
171.0,13.15,92.1,46.05,0.2692982456140350877192982456140351
171.1,13.15,92.3,46.15,0.2697253068381063705435417884278200
171.2,13.15,92.5,46.25,0.2701518691588785046728971962616822
171.3,13.15,92.7,46.35,0.2705779334500875656742556917688266
171.4,13.15,92.9,46.45,0.2710035005834305717619603267211202
171.5,13.15,93.1,46.55,0.2714285714285714285714285714285714
171.6,13.15,93.3,46.65,0.2718531468531468531468531468531469
171.7,13.15,93.5,46.75,0.2722772277227722772277227722772277
171.8,13.15,93.7,46.85,0.2727008149010477299185098952270081
171.9,13.15,93.9,46.95,0.2731239092495636998254799301919721
172.0,13.15,94.1,47.05,0.2735465116279069767441860465116279
172.1,13.15,94.3,47.15,0.2739686228936664729808251016850668
172.2,13.15,94.5,47.25,0.2743902439024390243902439024390244
172.3,13.15,94.7,47.35,0.2748113755078351712130005803830528
172.4,13.15,94.9,47.45,0.2752320185614849187935034802784223
172.5,13.15,95.1,47.55,0.2756521739130434782608695652173913
172.6,13.20,95.2,47.6,0.2757821552723059096176129779837775
172.7,13.30,95.2,47.6,0.2756224667052692530399536768963521
172.8,13.40,95.2,47.6,0.2754629629629629629629629629629630
172.9,13.50,95.2,47.6,0.2753036437246963562753036437246964
173.0,13.60,95.2,47.6,0.2751445086705202312138728323699422
173.1,13.70,95.2,47.6,0.2749855574812247255921432697862507
173.2,13.80,95.2,47.6,0.2748267898383371824480369515011547
173.3,13.90,95.2,47.6,0.2746682054241200230813618003462204
173.4,14.00,95.2,47.6,0.2745098039215686274509803921568627
173.5,14.10,95.2,47.6,0.2743515850144092219020172910662824
173.6,14.15,95.2,47.6,0.2741935483870967741935483870967742
173.7,14.15,95.2,47.6,0.2740356937248128957973517559009787
173.8,14.15,95.2,47.6,0.2738780207134637514384349827387802
173.9,14.15,95.2,47.6,0.2737205290396779758481886141460610
174.0,14.15,95.2,47.6,0.2735632183908045977011494252873563
174.1,14.15,95.2,47.6,0.2734060884549109707064905226881103
174.2,14.15,95.2,47.6,0.2732491389207807118254879448909300
174.3,14.15,95.2,47.6,0.2730923694779116465863453815261044
174.4,14.15,95.2,47.6,0.2729357798165137614678899082568807
174.5,14.15,95.2,47.6,0.2727793696275071633237822349570201
174.6,14.15,95.2,47.6,0.2726231386025200458190148911798396
174.7,14.15,95.2,47.6,0.2724670864338866628506010303377218
174.8,14.15,95.2,47.6,0.2723112128146453089244851258581236
174.9,14.15,95.2,47.6,0.2721555174385363064608347627215552
175.0,14.15,95.2,47.6,0.272
175.1,14.15,95.2,47.6,0.2718446601941747572815533980582524
175.2,14.15,95.2,47.6,0.2716894977168949771689497716894977
175.3,14.15,95.2,47.6,0.2715345122646891043924700513405590
175.4,14.15,95.2,47.6,0.2713797035347776510832383124287343
175.5,14.15,95.2,47.6,0.2712250712250712250712250712250712
175.6,14.15,95.2,47.6,0.2710706150341685649202733485193622
175.7,14.15,95.2,47.6,0.2709163346613545816733067729083665
175.8,14.15,95.2,47.6,0.2707622298065984072810011376564278
175.9,14.15,95.2,47.6,0.2706083001705514496873223422399090
176.0,14.15,95.2,47.6,0.2704545454545454545454545454545455
176.1,14.15,95.2,47.6,0.2703009653605905735377626348665531
176.2,14.15,95.2,47.6,0.2701475595913734392735527809307605
176.3,14.15,95.2,47.6,0.2699943278502552467385138967668746
176.4,14.15,95.2,47.6,0.2698412698412698412698412698412698
176.5,14.15,95.2,47.6,0.2696883852691218130311614730878187
176.6,14.15,95.2,47.6,0.2695356738391845979614949037372593
176.7,14.15,95.2,47.6,0.2693831352574985851726089417091115
176.8,14.15,95.2,47.6,0.2692307692307692307692307692307692
176.9,14.15,95.2,47.6,0.2690785754663651780667043527416620
177.0,14.15,95.2,47.6,0.2689265536723163841807909604519774
177.1,14.15,95.2,47.6,0.2687747035573122529644268774703557
177.2,14.15,95.2,47.6,0.2686230248306997742663656884875847
177.3,14.15,95.2,47.6,0.2684715172024816694867456288776086
177.4,14.15,95.2,47.6,0.2683201803833145434047350620067644
177.5,14.15,95.2,47.6,0.2681690140845070422535211267605634
177.6,14.15,95.2,47.6,0.2680180180180180180180180180180180
177.7,14.15,95.2,47.6,0.2678671918964546989307822172200338
177.8,14.15,95.2,47.6,0.2677165354330708661417322834645669
177.9,14.15,95.2,47.6,0.2675660483417650365373805508712760
178.0,14.15,95.2,47.6,0.2674157303370786516853932584269663
178.1,14.15,95.2,47.6,0.2672655811341942728804042672655811
178.2,14.15,95.2,47.6,0.2671156004489337822671156004489338
178.3,14.15,95.2,47.6,0.2669657879977565900168255748738082
178.4,14.15,95.2,47.6,0.2668161434977578475336322869955157
178.5,14.15,95.2,47.6,0.2666666666666666666666666666666667
178.6,14.15,95.2,47.6,0.2665173572228443449048152295632699
178.7,14.15,95.2,47.6,0.2663682148852825965304980414101847
178.8,14.15,95.2,47.6,0.2662192393736017897091722595078300
178.9,14.15,95.2,47.6,0.2660704304080491894913359418669648
179.0,14.15,95.2,47.6,0.2659217877094972067039106145251397
179.1,14.15,95.2,47.6,0.2657733109994416527079843662758236
179.2,14.15,95.2,47.6,0.265625
179.3,14.15,95.2,47.6,0.2654768544339096486335750139431121
179.4,14.15,95.2,47.6,0.2653288740245261984392419175027871
179.5,14.15,95.2,47.6,0.2651810584958217270194986072423398
179.6,14.15,95.2,47.6,0.2650334075723830734966592427616927
179.7,14.15,95.2,47.6,0.2648859209794101279910962715637173
179.8,14.15,95.2,47.6,0.2647385984427141268075639599555061
179.9,14.15,95.2,47.6,0.2645914396887159533073929961089494
180.0,14.15,95.2,47.6,0.2644444444444444444444444444444444
180.1,14.15,95.2,47.6,0.2642976124375347029428095502498612
180.2,14.15,95.2,47.6,0.2641509433962264150943396226415094
180.3,14.15,95.2,47.6,0.2640044370493621741541874653355519
180.4,14.15,95.2,47.6,0.2638580931263858093126385809312639
180.5,14.15,95.2,47.6,0.2637119113573407202216066481994460
180.6,14.15,95.2,47.6,0.2635658914728682170542635658914729
180.7,14.15,95.2,47.6,0.2634200332042058660763696734919757
180.8,14.15,95.2,47.6,0.2632743362831858407079646017699115
180.9,14.15,95.2,47.6,0.2631288004422332780541735765616363
181.0,14.15,95.2,47.6,0.2629834254143646408839779005524862
181.1,14.15,95.2,47.6,0.2628382109331860850358917725013805
181.2,14.15,95.2,47.6,0.2626931567328918322295805739514349
181.3,14.15,95.2,47.6,0.2625482625482625482625482625482625
181.4,14.15,95.2,47.6,0.2624035281146637265711135611907387
181.5,14.15,95.2,47.6,0.2622589531680440771349862258953168
181.6,14.15,95.2,47.6,0.2621145374449339207048458149779736
181.7,14.15,95.2,47.6,0.2619702806824435883324160704457898
181.8,14.15,95.2,47.6,0.2618261826182618261826182618261826
181.9,14.15,95.2,47.6,0.2616822429906542056074766355140187
182.0,14.15,95.2,47.6,0.2615384615384615384615384615384615
182.1,14.15,95.2,47.6,0.2613948380010982976386600768808347
182.2,14.15,95.2,47.6,0.2612513721185510428100987925356751
182.3,14.15,95.2,47.6,0.2611080636313768513439385628085573
182.4,14.15,95.2,47.6,0.2609649122807017543859649122807018
182.5,14.15,95.2,47.6,0.2608219178082191780821917808219178
182.6,14.15,95.2,47.6,0.2606790799561883899233296823658269
182.7,14.15,95.2,47.6,0.2605363984674329501915708812260536
